361136,4217
361660,4602
361670,4653
361777,3357
370910,1878
370992,4971
371040,2076
371136,4216
371660,4602
371670,4653
371777,3357
375221,36433
375235,34209
375248,32726
375283,31739
375296,31080
375310,30641
375323,30348
375336,30153
375350,30022
375363,29935
375377,29877
375390,29839
375403,29813
375417,29796
375430,29785
375444,29777
380910,1878
380992,4971
381040,2076
381660,4602
381670,4653
381777,3357
390910,1878
390992,4971
391040,2076
391660,4602
391670,4653
391777,3357
400910,1878
400992,4971
401040,2076
401660,4602
401670,4653
401777,3357
410910,1878
410992,4971
411040,2076
411660,4602
411670,4653
411777,3357
416487,8840
416500,8337
416514,8001
416527,7778
420910,1878
420992,4971
421040,2076
421136,7629
421660,4602
421670,4653
421777,3357
430910,1878
430992,4971
431040,2076
431136,7530
431660,4602
431670,4653
431777,3357
440910,1878
440992,4971
441040,2076
441136,7464
441660,4602
441670,4653
441777,3357
450910,1878
450992,4971
451040,2076
451136,7420
451660,4602
451670,4653
451777,3357
460910,1878
460992,4971
461044,2076
461136,7390
461660,4602
461670,4653
461777,3357
470910,1878
470992,4971
471040,2076
471136,7370
471660,4602
471670,4653
471777,3357
480910,1878
480992,4971
481040,2076
481136,7357
481660,4602
481670,4653
481777,3357
490910,1878
490992,4971
491040,2076
491136,7348
491660,4602
491670,4653
491777,3357
500910,1878
500992,4971
501040,2076
501136,7342
501660,4602
501670,4653
501777,3357
510910,1878
510992,4971
511040,2076
511136,7338
511660,4602
511670,4653
511777,3357
520910,1878
520992,4971
521040,2076
521136,7336
521660,4602
521670,4653
521777,3357
530910,1878
530992,4971
531040,2076
531136,7334
531660,4602
531670,4653
531777,3357
540910,1878
540992,4971
541040,2076
541136,7333
541660,4602
541670,4653
541777,3357
550910,1878
550992,4971
551040,2076
551136,7332
551660,4602
551670,4653
551777,3357
560910,1878
560992,4971
561044,2076
561136,7332
561660,4602
561670,4653
561777,3357
570910,1878
570992,4971
571040,2076
571136,7332
571660,4602
571670,4653
571777,3357
580910,1878
580992,4971
581040,2076
581136,7332
581660,4602
581670,4653
581777,3357
590910,1878
590992,4971
591040,2076
591136,7332
591660,4602
591670,4653
591777,3357
600910,1878
600992,4971
601040,2076
601136,7332
601660,4602
601670,4653
601777,3357
610910,1878
610992,4971
611040,2076
611136,7332
611660,4602
611670,4653
611777,3357
620910,1878
620992,4971
621040,2076
621136,7332
621660,4602
621670,4653
621777,3357
630910,1878
630992,4971
631040,2076
631136,7332
631660,4602
631670,4653
631777,3357
640910,1878
640992,4971
641040,2076
641136,7332
641660,4602
641670,4653
641777,3357
650910,1878
650992,4971
651040,2076
651136,7332
651660,4602
651670,4653
651777,3357
660910,1878
660992,4971
661040,2076
661136,7332
661660,4602
661670,4653
661777,3357
670910,1878
670992,4971
671040,2076
671136,7332
671660,4602
671670,4653
671777,3357
679299,70723
679313,66479
679326,63650
679340,61764
679353,60507
679367,59669
679380,59110
679393,58737
679407,58489
679420,58323
679434,58213
679447,58139
679460,58090
679474,58057
679487,58035
679501,58021
679514,58011
679527,58005
679541,58001
679554,57998
679568,57996
679581,57995
679594,57994
679608,57993
679621,57993
679635,57993
679648,57993
679661,57993
679675,57993
679688,57993
680910,1878
680992,4971
681040,2076
681660,4602
681670,4653
681777,3357
690910,1878
690992,4971
691040,2076
691660,4602
691670,4653
691777,3357
700910,1878
700992,4971
701040,2076
701660,4602
701670,4653
701777,3357
710910,1878
710992,4971
711040,2076
711660,4602
711670,4653
711777,3357
720910,1878
720992,4971
721040,2076
721660,4602
721670,4653
721777,3357
730910,1878
730992,4971
731040,2076
731660,4602
731670,4653
731777,3357
740910,1878
740992,4971
741040,2076
741660,4602
741670,4653
741777,3357
750910,1878
750992,4971
751040,2076
751660,4602
751670,4653
751777,3357
753262,17194
753275,16168
753289,15484
753302,15028
753316,14724
753330,14522
753343,14387
753357,14297
760910,1878
760992,4971
761040,2076
761136,14237
761660,4602
761670,4653
761777,3357
770910,1878
770992,4971
771040,2076
771136,14197
771660,4602
771670,4653
771777,3357
780910,1878
780992,4971
781040,2076
781136,14170
781660,4602
781670,4653
781777,3357
790910,1878
790992,4971
791040,2076
791136,14152
791660,4602
791670,4653
791777,3357
800910,1878
800992,4971
801040,2076
801136,14140
801660,4602
801670,4653
801777,3357
810910,1878
810992,4971
811040,2076
811136,14132
811660,4602
811670,4653
811777,3357
820910,1878
820992,4971
821040,2076
821136,14127
821660,4602
821670,4653
821777,3357
830910,1878
830992,4971
831040,2076
831136,14124
831660,4602
831670,4653
831777,3357
840910,1878
840992,4971
841040,2076
841136,14122
841660,4602
841670,4653
841777,3357
850910,1878
850992,4971
851040,2076
851136,14120
851660,4602
851671,4653
851777,3357
860910,1878
860992,4971
861040,2076
861136,14119
861660,4602
861670,4653
861777,3357
870910,1878
870992,4971
871045,2076
871137,14118
871660,4602
871670,4653
871777,3357
880910,1878
880992,4971
881040,2076
881136,14118
881660,4602
881670,4653
881777,3357
890910,1878
890992,4971
891040,2076
891136,14118
891660,4602
891670,4653
891777,3357
900910,1878
900992,4971
901040,2076
901136,14118
901660,4602
901670,4653
901777,3357
910913,1878
910992,4971
911044,2076
911136,14118
911660,4602
911672,4653
911777,3357
920910,1878
920992,4971
921040,2076
921136,14118
921660,4602
921670,4653
921777,3357
930910,1878
930992,4971
931040,2076
931136,14118
931660,4602
931670,4653
931777,3357
940910,1878
940992,4971
941040,2076
941136,14118
941660,4602
941670,4653
941777,3357
950910,1878
950992,4971
951040,2076
951136,14118
951660,4602
951670,4653
951777,3357
960910,1878
960992,4971
961040,2076
961136,14118
961660,4602
961670,4653
961777,3357
970913,1878
970992,4971
971040,2076
971136,14118
971660,4602
971670,4653
971777,3357
980910,1878
980992,4971
981040,2076
981136,14118
981660,4602
981670,4653
981777,3357
990910,1878
990992,4971
991040,2076
991136,14118
991660,4602
991670,4653
991777,3357
1000910,1878
1000992,4971
1001040,2076
1001136,14118
1001660,4602
1001670,4653
1001777,3357
1010910,1878
1010992,4971
1011040,2076
1011136,14118
1011660,4602
1011670,4653
1011777,3357
1020910,1878
1020992,4971
1021040,2076
1021136,14118
1021660,4602
1021670,4653
1021777,3357
1030910,1878
1030992,4971
1031040,2076
1031136,14118
1031660,4602
1031670,4653
1031777,3357
1040910,1878
1040992,4971
1041040,2076
1041136,14118
1041660,4602
1041670,4653
1041777,3357
1050910,1878
1050992,4971
1051040,2076
1051136,14118
1051660,4602
1051670,4653
1051777,3357
1060910,1878
1060992,4971
1061040,2076
1061136,14118
1061660,4602
1061670,4653
1061777,3357
1070910,1878
1070992,4971
1071040,2076
1071136,14118
1071660,4602
1071670,4653
1071777,3357
1080910,1878
1080992,4971
1081040,2076
1081136,14118
1081660,4602
1081670,4653
1081777,3357
1090910,1878
1090992,4971
1091040,2076
1091136,14118
1091660,4602
1091670,4653
1091777,3357
1100910,1878
1100992,4971
1101040,2076
1101136,14118
1101660,4602
1101670,4653
1101777,3357
1110910,1878
1110992,4971
1111040,2076
1111136,14118
1111660,4602
1111670,4653
1111777,3357
1120910,1878
1120992,4971
1121040,2076
1121136,14118
1121660,4602
1121670,4653
1121777,3357
1130910,1878
1130992,4971
1131040,2076
1131136,14118
1131660,4602
1131670,4653
1131777,3357
1140910,1878
1140992,4971
1141040,2076
1141136,14118
1141660,4602
1141670,4653
1141777,3357
1150910,1878
1150992,4971
1151040,2076
1151136,14118
1151660,4602
1151670,4653
1151777,3357
1160910,1878
1160992,4971
1161040,2076
1161136,14118
1161660,4602
1161670,4653
1161777,3357
1170910,1878
1170992,4971
1171040,2076
1171136,14118
1171660,4602
1171670,4653
1171777,3357
1180910,1878
1180992,4971
1181040,2076
1181136,14118
1181660,4602
1181670,4653
1181777,3357
1190910,1878
1190992,4971
1191040,2076
1191136,14118
1191660,4602
1191670,4653
1191777,3357
1200910,1878
1200992,4971
1201040,2076
1201136,14118
1201660,4602
1201670,4653
1201777,3357
1210910,1878
1210992,4971
1211040,2076
1211136,14118
1211660,4602
1211670,4653
1211777,3357
1220910,1878
1220992,4971
1221040,2076
1221136,14118
1221660,4602
1221670,4653
1221777,3357
1230910,1878
1230992,4971
1231040,2076
1231136,14118
1231660,4602
1231670,4653
1231777,3357
1240910,1878
1240992,4971
1241040,2076
1241136,14118
1241660,4602
1241670,4653
1241777,3357
1250910,1878
1250992,4971
1251040,2076
1251137,14118
1251349,135976
1251363,127866
1251376,122460
1251390,118855
1251403,116452
1251417,114850
1251431,113782
1251444,113070
1251458,112596
1251471,112280
1251485,112069
1251499,111928
1251512,111834
1251526,111772
1251539,111730
1251553,111702
1251567,111684
1251580,111672
1251594,111664
1251608,111658
1251621,111654
1251635,111652
1251648,111650
1251660,4602
1251668,111649
1251777,3357
1260910,1878
1260992,4971
1261040,2076
1261136,14118
1261660,4602
1261777,3357
1270910,1878
1270992,4971
1271040,2076
1271136,14118
1271660,4602
1271777,3357
1280910,1878
1280992,4971
1281040,2076
1281136,14118
1281660,4602
1281777,3357
1288311,9353
1288325,8832
1288340,8485
1288355,8253
1290910,1878
1290992,4971
1291040,2076
1291136,14118
1291660,4602
1291670,8099
1291777,3357
1300910,1878
1300992,4971
1301040,2076
1301136,14118
1301660,4602
1301670,7996
1301777,3357
1310910,1878
1310992,4971
1311040,2076
1311136,14118
1311660,4602
1311670,7927
1311777,3357
1320910,1878
1320992,4971
1321040,2076
1321136,14118
1321660,4602
1321670,7881
1321777,3357
1330910,1878
1330992,4971
1331040,2076
1331136,14118
1331660,4602
1331670,7851
1331777,3357
1340910,1878
1340992,4971
1341040,2076
1341136,14118
1341660,4602
1341670,7831
1341777,3357
1350910,1878
1350992,4971
1351040,2076
1351136,14118
1351660,4602
1351672,7817
1351777,3357
1360910,1878
1360992,4971
1361040,2076
1361136,14118
1361660,4602
1361670,7808
1361777,3357
1370910,1878
1370992,4971
1371040,2076
1371136,14118
1371660,4602
1371670,7802
1371777,3357
1380910,1878
1380992,4971
1381040,2076
1381136,14118
1381660,4602
1381670,7798
1381777,3357
1390910,1878
1390992,4971
1391040,2076
1391136,14118
1391660,4602
1391670,7795
1391777,3357
1400910,1878
1400992,4971
1401040,2076
1401136,14118
1401660,4602
1401670,7793
1401777,3357
1410910,1878
1410992,4971
1411040,2076
1411136,14118
1411660,4602
1411670,7792
1411777,3357
1420910,1878
1420992,4971
1421040,2076
1421136,14118
1421660,4602
1421670,7791
1421777,3357
1430910,1878
1430992,4971
1431040,2076
1431137,14118
1431660,4602
1431670,7791
1431777,3357
1440910,1878
1440992,4971
1441040,2076
1441136,14118
1441660,4602
1441670,7791
1441777,3357
1450910,1878
1450992,4971
1451040,2076
1451136,14118
1451660,4602
1451670,7791
1451781,3357
1460910,1878
1460992,4971
1461040,2076
1461136,14118
1461660,4602
1461670,7791
1461777,3357
1470910,1878
1470992,4971
1471040,2076
1471136,14118
1471660,4602
1471670,7791
1471777,3357
1480910,1878
1481040,2076
1481136,14118
1481660,4602
1481670,7791
1481777,3357
1490910,1878
1491040,2076
1491136,14118
1491660,4602
1491670,7791
1491777,3357
1500910,1878
1501040,2076
1501136,14118
1501660,4602
1501670,7791
1501777,3357
1510910,1878
1511040,2076
1511136,14118
1511660,4602
1511670,7791
1511777,3357
1520883,10119
1520896,9552
1521040,2076
1521136,14118
1521660,4602
1521670,7791
1521777,3357
1531044,2076
1531137,14118
1531660,4602
1531670,7791
1531777,3357
1541027,4682
1541136,14118
1541660,4602
1541670,7791
1541777,3357
1551136,14118
1551660,4602
1551670,7791
1551777,3357
1558806,4414
1558820,4161
1561040,3993
1561136,14118
1561660,4602
1561670,7791
1561777,3357
1571040,3881
1571136,14118
1571660,4602
1571670,7791
1571777,3357
1581040,3806
1581136,14118
1581660,4602
1581670,7791
1581777,3357
1591040,3756
1591136,14118
1591306,10839
1591320,9934
1591335,9330
1591349,8928
1591363,8660
1591377,8481
1591392,8362
1591660,4602
1591670,7791
1591777,3357
1600910,8282
1601040,3723
1601136,14118
1601660,4602
1601670,7791
1601777,3357
1610910,8229
1611040,3701
1611136,14118
1611430,20679
1611443,19140
1611456,18114
1611469,17430
1611482,16974
1611496,16669
1611509,16466
1611522,16331
1611535,16241
1611549,16181
1611562,16141
1611575,16114
1611660,4602
1611670,7791
1611777,3357
1620910,8194
1620992,16096
1621040,3686
1621136,14118
1621660,4602
1621670,7791
1621777,3357
1630910,8170
1630992,16084
1631040,3676
1631136,14118
1631660,4602
1631670,7791
1631777,3357
1640910,8154
1640992,16076
1641040,3669
1641136,14118
1641660,4602
1641670,7791
1641777,3357
1650910,8144
1650992,16071
1651040,3665
1651136,14118
1651660,4602
1651670,7791
1651777,3357
1660910,8137
1660992,16068
1661040,3662
1661136,14118
1661660,4602
1661670,7791
1661777,3357
1670910,8132
1670992,16066
1671040,3660
1671136,14118
1671660,4602
1671670,7791
1671777,3357
1680910,8129
1680992,16064
1681040,3659
1681136,14118
1681660,4602
1681670,7791
1681777,3357
1690910,8127
1690992,16063
1691040,3658
1691136,14118
1691660,4602
1691670,7791
1691777,3357
1700910,8126
1700992,16062
1701040,3657
1701136,14118
1701660,4602
1701670,7791
1701777,3357
1710910,8125
1710992,16062
1711040,3657
1711136,14118
1711660,4602
1711670,7791
1711777,3357
1720910,8124
1720992,16062
1721040,3657
1721136,14118
1721660,4602
1721670,7791
1721777,3357
1730910,8124
1730992,16062
1731040,3657
1731136,14118
1731660,4602
1731670,7791
1731777,3357
1740910,8124
1740992,16062
1741040,3657
1741137,14118
1741660,4602
1741670,7791
1741777,3357
1750910,8124
1750992,16062
1751040,3657
1751136,14118
1751660,4602
1751670,7791
1751777,3357
1760910,8124
1760992,16062
1761040,3657
1761136,14118
1761660,4602
1761670,7791
1761777,3357
1770910,8124
1770992,16062
1771040,3657
1771136,14118
1771660,4602
1771670,7791
1771777,3357
1780914,8124
1780992,16062
1781040,3657
1781136,14118
1781660,4602
1781670,7791
1781777,3357
1790910,8124
1790992,16062
1791040,3657
1791136,14118
1791660,4602
1791670,7791
1791777,3357
1800910,8124
1800992,16062
1801040,3657
1801136,14118
1801660,4602
1801670,7791
1801777,3357
1810910,8124
1810992,16062
1811040,3657
1811136,14118
1811660,4602
1811670,7791
1811777,3357
1820910,8124
1820992,16062
1821040,3657
1821136,14118
1821660,4602
1821670,7791
1821777,3357
1830910,8124
1830992,16062
1831040,3657
1831136,14118
1831660,4602
1831670,7791
1831777,3357
1840910,8124
1840992,16062
1841040,3657
1841136,14118
1841660,4602
1841670,7791
1841777,3357
1850910,8124
1850992,16062
1851040,3657
1851136,14118
1851660,4602
1851670,7791
1851777,3357
1860913,8124
1860992,16062
1861040,3657
1861136,14118
1861660,4602
1861670,7791
1861777,3357
1870910,8124
1870992,16062
1871040,3657
1871136,14118
1871660,4602
1871670,7791
1871777,3357
1880910,8124
1880992,16062
1881040,3657
1881136,14118
1881660,4602
1881670,7791
1881777,3357
1890910,8124
1890992,16062
1891040,3657
1891136,14118
1891660,4602
1891670,7791
1891777,3357
1900910,8124
1900992,16062
1901040,3657
1901136,14118
1901660,4602
1901670,7791
1901777,3357
1910910,8124
1910992,16062
1911040,3657
1911136,14118
1911660,4602
1911670,7791
1911777,3357
1920910,8124
1920992,16062
1921040,3657
1921136,14118
1921660,4602
1921670,7791
1921777,3357
1930910,8124
1930992,16062
1931040,3657
1931136,14118
1931660,4602
1931670,7791
1931777,3357
1940910,8124
1940992,16062
1941040,3657
1941136,14118
1941660,4602
1941670,7791
1941777,3357
1950910,8124
1950992,16062
1951040,3657
1951136,14118
1951660,4602
1951670,7791
1951777,3357
1960910,8124
1960992,16062
1961040,3657
1961136,14118
1961660,4602
1961670,7791
1961777,3357
1970914,8124
1970992,16062
1971040,3657
1971136,14118
1971660,4602
1971670,7791
1971777,3357
1980910,8124
1980992,16062
1981040,3657
1981136,14118
1981660,4602
1981670,7791
1981777,3357
1990910,8124
1990992,16062
1991040,3657
1991136,14118
1991660,4602
1991670,7791
1991777,3357
2000910,8124
2000992,16062
2001040,3657
2001136,14118
2001660,4602
2001670,7791
2001777,3357
2010910,8124
2010992,16062
2011040,3657
2011136,14118
2011660,4602
2011670,7791
2011781,3357
2020910,8124
2020992,16062
2021040,3657
2021136,14118
2021660,4602
2021670,7791
2021777,3357
2030910,8124
2030992,16062
2031040,3657
2031136,14118
2031660,4602
2031670,7791
2031777,3357
2040910,8124
2040992,16062
2041040,3657
2041136,14118
2041660,4602
2041670,7791
2041777,3357
2050910,8124
2050992,16062
2051040,3657
2051136,14118
2051660,4602
2051670,7791
2051777,3357
2060910,8124
2060992,16062
2061040,3657
2061136,14118
2061660,4602
2061670,7791
2061777,3357
2070910,8124
2070992,16062
2071040,3657
2071136,14118
2071660,4602
2071670,7791
2071777,3357
2080910,8124
2080992,16062
2081040,3657
2081136,14118
2081660,4602
2081670,7791
2081777,3357
2090910,8124
2090992,16062
2091040,3657
2091136,14118
2091660,4602
2091670,7791
2091777,3357
2100910,8124
2100992,16062
2101040,3657
2101136,14118
2101660,4602
2101670,7791
2101777,3357
2110910,8124
2110992,16062
2111040,3657
2111136,14118
2111660,4602
2111670,7791
2111777,3357
2120910,8124
2120992,16062
2121040,3657
2121136,14118
2121660,4602
2121670,7791
2121777,3357
2130910,8124
2130992,16062
2131040,3657
2131136,14118
2131660,4602
2131670,7791
2131777,3357
2140910,8124
2140992,16062
2141040,3657
2141136,14118
2141660,4602
2141670,7791
2141777,3357
2146198,227094
2146212,214372
2146225,205890
2146239,200236
2146253,196466
2146283,193954
2146297,192278
2146311,191161
2146324,190416
2146338,189920
2146352,189589
2146365,189368
2146379,189221
2146392,189123
2146406,189058
2146420,189014
2146433,188985
2146447,188966
2146461,188953
2146474,188944
2146488,188938
2146501,188934
2146515,188931
2146529,188930
2146542,188929
2146556,188928
2146569,188927
2146583,188927
2146596,188927
2146610,188927
2146624,188927
2146637,188927
2146651,188927
2146664,188927
2146678,188927
2146692,188927
2146705,188927
2146719,188927
2146733,188927
2146746,188927
2146760,188927
2146773,188927
2146787,188927
2146801,188927
2146814,188927
2146828,188927
2146841,188927
2146855,188927
2146869,188927
2146882,188927
2146896,188927
2146909,188927
2146923,188927
2146937,188927
2146950,188927
2146964,188927
2146977,188927
2146991,188927
2147005,188927
2147018,188927
2147032,188927
2147045,188927
2147059,188927
2147073,188927
2147086,188927
2147100,188927
2147121,167936
2147134,167936
2147148,167936
2147162,167936
2147175,167936
2147189,167936
2147202,167936
2147216,167936
2147230,167936
2147243,167936
2147257,167936
2147287,149279
2147300,149279
2147314,149279
2147328,149279
2147341,149279
2147355,149279
2147369,149279
2147382,149279
2147396,149279
2147409,149279
2147423,149279
2147437,149279
2147450,149279
2147464,149279
2147477,149279
2147491,149279
2147505,149279
2147518,149279
2147532,149279
2147545,149279
2147559,149279
2147573,149279
2147586,149279
2147600,149279
2147613,149279
2147627,149279
2147641,149279
2147654,149279
2147668,149279
2147681,149279
2147695,149279
2147709,149279
2147722,149279
2147736,149279
2147750,149279
2147763,149279
2147777,149279
2147790,149279
2147804,149279
2147818,149279
2147831,149279
2147845,149279
2147858,149279
2147872,149279
2147886,149279
2147899,149279
2150910,8124
2150992,16062
2151040,3657
2151660,4602
2151670,7791
2151777,3357
2160910,8124
2160992,16062
2161040,3657
2161660,4602
2161670,7791
2161777,3357
2170910,8124
2170992,16062
2171040,3657
2171660,4602
2171670,7791
2171777,3357
2180910,8124
2180992,16062
2181040,3657
2181660,4602
2181670,7791
2181777,3357
2190910,8124
2190992,16062
2191040,3657
2191660,4602
2191670,7791
2191777,3357
2200910,8124
2200992,16062
2201040,3657
2201660,4602
2201670,7791
2201777,3357
2210910,8124
2210992,16062
2211040,3657
2211660,4602
2211670,7791
2211777,3357
2220910,8124
2220992,16062
2221040,3657
2221660,4602
2221670,7791
2221777,3357
2230910,8124
2230992,16062
2231040,3657
2231660,4602
2231670,7791
2231777,3357
2240910,8124
2240992,16062
2241040,3657
2241660,4602
2241670,7791
2241777,3357
2250910,8124
2250992,16062
2251040,3657
2251660,4602
2251670,7791
2251777,3357
2260910,8124
2260992,16062
2261040,3657
2261660,4602
2261670,7791
2261777,3357
2270910,8124
2270992,16062
2271040,3657
2271660,4602
2271670,7791
2271777,3357
2280910,8124
2280992,16062
2281040,3657
2281660,4602
2281670,7791
2281777,3357
2290682,33226
2290696,31241
2290709,29918
2290723,29036
2290737,28448
2290750,28056
2290764,27794
2290777,27620
2290791,27504
2290805,27427
2290818,27375
2290832,27341
2290845,27318
2290859,27303
2290910,8124
2290992,16062
2291040,3657
2291136,27293
2291660,4602
2291670,7791
2291777,3357
2300910,8124
2300992,16062
2301040,3657
2301136,27286
2301660,4602
2301670,7791
2301777,3357
2310910,8124
2310992,16062
2311040,3657
2311136,27281
2311660,4602
2311670,7791
2311777,3357
2320910,8124
2320992,16062
2321040,3657
2321136,27278
2321660,4602
2321670,7791
2321777,3357
2330992,16062
2331040,3657
2331136,27276
2331660,4602
2331670,7791
2331777,3357
2340992,16062
2341040,3657
2341136,27275
2341660,4602
2341670,7791
2341777,3357
2350992,16062
2351040,3657
2351136,27274
2351660,4602
2351670,7791
2351777,3357
2360992,16062
2361040,3657
2361136,27273
2361660,4602
2361670,7791
2361777,3357
2370992,16062
2371040,3657
2371136,27273
2371660,4602
2371670,7791
2371777,3357
2380992,16062
2381040,3657
2381136,27273
2381660,4602
2381670,7791
2381777,3357
2390992,16062
2391040,3657
2391136,27273
2391660,4602
2391670,7791
2391777,3357
2400992,16062
2401040,3657
2401136,27273
2401660,4602
2401670,7791
2401777,3357
2410992,16062
2411040,3657
2411136,27273
2411660,4602
2411670,7791
2411777,3357
2416363,19998
2416377,18783
2416392,17973
2416406,17433
2416420,17072
2416435,16832
2416449,16672
2416464,16565
2416478,16494
2420910,16447
2420992,16062
2421040,3657
2421136,27273
2421660,4602
2421670,7791
2421777,3357
2430910,16415
2430992,16062
2431040,3657
2431136,27273
2431660,4602
2431670,7791
2431777,3357
2440910,16394
2440992,16062
2441040,3657
2441136,27273
2441660,4602
2441670,7791
2441777,3357
2450910,16380
2450992,16062
2451040,3657
2451136,27273
2451660,4602
2451670,7791
2451777,3357
2460910,16371
2460992,16062
2461040,3657
2461136,27273
2461660,4602
2461670,7791
2461777,3357
2470910,16365
2470992,16062
2471040,3657
2471136,27273
2471660,4602
2471670,7791
2471777,3357
2480910,16361
2480992,16062
2481044,3657
2481136,27273
2481660,4602
2481670,7791
2481777,3357
2490910,16358
2490992,16062
2491040,3657
2491136,27273
2491660,4602
2491670,7791
2491777,3357
2500910,16356
2500992,16062
2501040,3657
2501136,27273
2501660,4602
2501670,7791
2501777,3357
2510910,16355
2510992,16062
2511040,3657
2511136,27273
2511660,4602
2511670,7791
2511777,3357
2520910,16354
2520992,16062
2521040,3657
2521136,27273
2521660,4602
2521670,7791
2521777,3357
2530910,16353
2530992,16062
2531040,3657
2531136,27273
2531660,4602
2531670,7791
2531777,3357
2540910,16353
2540992,16062
2541040,3657
2541137,27273
2541660,4602
2541670,7791
2541780,3357
2550910,16353
2550992,16062
2551040,3657
2551136,27273
2551660,4602
2551670,7791
2551777,3357
2560910,16353
2560992,16062
2561040,3657
2561136,27273
2561660,4602
2561670,7791
2561777,3357
2570910,16353
2570992,16062
2571040,3657
2571136,27273
2571660,4602
2571670,7791
2571777,3357
2580910,16353
2580992,16062
2581040,3657
2581136,27273
2581660,4602
2581670,7791
2581777,3357
2590910,16353
2590992,16062
2591040,3657
2591136,27273
2591660,4602
2591670,7791
2591777,3357
2600910,16353
2600992,16062
2601040,3657
2601136,27273
2601660,4602
2601670,7791
2601777,3357
2610910,16353
2610992,16062
2611040,3657
2611136,27273
2611660,4602
2611670,7791
2611777,3357
2620910,16353
2620992,16062
2621040,3657
2621136,27273
2621660,4602
2621670,7791
2621777,3357
2630910,16353
2630992,16062
2631040,3657
2631136,27273
2631660,4602
2631670,7791
2631777,3357
2640910,16353
2640992,16062
2641040,3657
2641136,27273
2641660,4602
2641670,7791
2641777,3357
2650910,16353
2650992,16062
2651044,3657
2651136,27273
2651660,4602
2651670,7791
2651777,3357
2660910,16353
2660992,16062
2661040,3657
2661136,27273
2661660,4602
2661670,7791
2661777,3357
2670910,16353
2670992,16062
2671040,3657
2671136,27273
2671660,4602
2671670,7791
2671777,3357
2680910,16353
2680992,16062
2681040,3657
2681136,27273
2681660,4602
2681670,7791
2681777,3357
2690910,16353
2690992,16062
2691040,3657
2691136,27273
2691660,4602
2691670,7791
2691777,3357
2700910,16353
2700992,16062
2701040,3657
2701136,27273
2701660,4602
2701670,7791
2701777,3357
2710910,16353
2710992,16062
2711040,3657
2711136,27273
2711660,4602
2711670,7791
